review,sentiment
kasih pas aplikasi ampas,Negatif
min kemarin ngisi data ambil foto tolak,Negatif
dokumen buka kocakbenahi aplikasi nyaklo buka kocak,Negatif
aplikasi bobrok apk perintah buruk kayak negeri percaya setan banding teknologi digital,Negatif
digitalisasi hasil solusi,Negatif
ktp digital layan foto copy,Negatif
bikin ktp camat suruh tunggu bikin ktp digital dullu buka updet kakak dullu tunggu ataw puasss layan masyarakat,Negatif
app coba foto kopi ktp,Negatif
daftar mintain token app,Negatif
pas scan barcodenya gagal,Negatif
download memory data,Negatif
android kecewa sih,Negatif
siang,Negatif
kecewa normal eror,Negatif
kode tugas,Negatif
hasil foto buram kadang buka aplikasi,Negatif
praktis kkktp susah,Negatif
inti aplikasi perintah,Negatif
gblk niat aplikasi buka dokumen tolol tolol,Negatif
buang buang waktu,Negatif
menu umum tetjadi salah mulu tida buka apk sih,Negatif
lurah sih online,Negatif
mutu jaman online disdukcapil,Negatif
bikin aplikasi daftar barkot capil hey bambang kantor capil kau pikir kabupaten kayak mmperibet bgsdgk otak sekolah tinggi pintar gelap uang ajabukan pintar mudah rakyat,Negatif
aplikasi perintah gagal fungsi,Negatif
online disdukcapil camat,Negatif
dowload,Negatif
enggak bisa download aneh,Negatif
error salah,Negatif
aplikasi buruksok sok pakai apk server hancurhancuran minimal server bagus apk susah,Negatif
aplikasi enggak jelas buka mudah sulit buka dokumen loading,Negatif
lambat,Negatif
hp huawei nova download,Negatif
registrasi proses ktp fisik simpan disdukcapil cepat,Negatif
hehe,Negatif
cihhh,Negatif
luamaaa,Negatif
sayak susah masyarakat beli hp versi minimal,Negatif
pengaruh rekening pakai fisik asli bank cover ktp bas digital,Negatif
cetak loading banget,Negatif
sesat,Negatif
anggar gede hasil gin wkwkkwkwk,Negatif
ambil photo,Negatif
sulit,Negatif
aplikasi pakai parah,Negatif
profesional dikit mending download simontok,Negatif
kalo daftar dompet digital ribet foto hp hp gagal ktp asli,Negatif
salah koneksi aplikasi menteri kayak gin biaya,Negatif
bug,Negatif
sulit bagus pakai ktp fisik urus syarat ktp fisik,Negatif
buruk capek etik setelhnya menu,Negatif
ktp bentuk kartu fisik,Negatif
pakai apk sampah,Negatif
coba teruspadahal pakai wifii,Negatif
aplikasi,Negatif
aplikasi bagus daftar ulang foto selfi hasil,Negatif
sulit login error,Negatif
sempurna,Negatif
buka aplikasi payah,Negatif
pin salah pin aplikasi gagal,Negatif
mantulllllll,Negatif
aplaikasi download terinstal,Negatif
programmer kayak anggar gede error buka,Negatif
aplikasi buka tulis coba bikin sih aplikasi tahun woooy,Negatif
ribet,Negatif
coba mending benerin promosi,Negatif
kode qr dukcapil dulugmn rantau,Negatif
aplikasi jelekga buka,Negatif
buka aplikasi coba salah koneksi pakai wifi lho,Negatif
aplikasi buka,Negatif
terbit atur,Negatif
dwonload,Negatif
coba,Negatif
friendly,Negatif
mudah eh ribet camat,Negatif
aju online suruh scan dinas dukcapil  otw uninstal pakdhe pakdhe,Negatif
aplikasi gunagan gagal niat ktp digital,Negatif
aplikasi fungsi,Negatif
ngelag mulu tolong perhati,Negatif
sulit buka salah koneksi coba tolong,Negatif
hp samsung prime,Negatif
repot scan barcode dinas dukcapil efisien,Negatif
dukcapil barcode kirim via sms mudah,Negatif
aplikasiverifikasi wajah bisaterus tau tau,Negatif
pergi dukcapil scan barcode online,Negatif
bikin repot masyarakat min daftar iya pl kantor disdukcapil,Negatif
kantor dukcapil,Negatif
akses muter,Negatif
aplikasi enggak bisa buka,Negatif
buka kecewa banget,Negatif
tidk buka kuota,Negatif
aplikasi jalan,Negatif
aplikasi nasional proyek perintah pusat aneh konek ajar,Negatif
hp infinix,Negatif
ribet ribet,Negatif
kudu scan barcode dukcapil,Negatif
aplikasi tutup scan barcode daftar sistem android,Negatif
kak ktp hilang login digital idtpi lula sandi kak,Negatif
aplikasi lucu bin aneh,Negatif
preettttaplikasi perintah bagus,Negatif
aplikasi buka salah koneksi,Negatif
dinas scan barcoderepotkenapa kirim email,Negatif
aplikasi,Negatif
buka salah koneksi teruspadahal internet lancar,Negatif
hp baca qr code dindukcapil pencerahanya kak,Negatif
pas buka salah internet mulu sih internet lancar pakai wifi pakai data enggak bisa buka tolong solusi,Negatif
telek telek,Negatif
apk cacat salah coba jls,Negatif
scan barcode tinggal verifikasi,Negatif
error instal,Negatif
bobrok,Negatif
boros anggar aplikasi,Negatif
salah internet pas buka payah,Negatif
bikin aplikasi mempermudahaplikasi mempersulitaplikasi buka susah,Negatif
unfaedah,Negatif
aplikasi butut amatir,Negatif
scan sih mesti nik aplikasi mudah ribet,Negatif
proyek bikin apk ngbug,Negatif
aplikasi plat merah error maksimal hasil,Negatif
bakso kontl bakso kntl aplikasi buka mudah bikin bingung tolong jokowi,Negatif
foto suruh ambil ulang foto,Negatif
bantu,Negatif
aplikasi masak kelas negara aplikasi ruwet katnya rumah kempt dukcapil lhaini scannnya kwkwk,Negatif
offline ktr disdukcapil ,Negatif
ktp digital buka rekning bank,Negatif
kantor dukcapil aktivasi simpel aplikasi,Negatif
aplikasi anjirnyesel gua anjir instal aplikasi cuman buang kuota doang,Negatif
apk,Negatif
isi kendala scan barkode,Negatif
scan barcode mulu barcode deh,Negatif
habisin anggar doangbaru koneksi sinyal bagus,Negatif
app fungsi,Negatif
daftar scan code,Negatif
suruh scan barcode barcode,Negatif
scan qr code pas daftar qr code qr code kakak coba,Negatif
niat ngcek ktp token invalid enggak jelas,Negatif
aplikasi tahi kucing banget instal kapai aplikasi telek,Negatif
barcode perintah bikin aplikasi,Negatif
aplikasi ribet susah,Negatif
bayar rakyat bikin aplikasi mudah rakyat susah rakyat,Negatif
unduh apk buka pakai android solusi,Negatif
pas foto wajah gelap coba,Negatif
tol,Negatif
indonesia masyarakat milik handphone anroid,Negatif
tolol,Negatif
cih,Negatif
coba,Negatif
loginselalu salah jaring pakai wifi rumah,Negatif
fungsi sampah,Negatif
apps mantap aneh bikin kesel,Negatif
aplikasi perintah verifikasi data mentok foto,Negatif
download kecewa aplikasi abal,Negatif
oke,Negatif
apk pler susah login hapus apk bngst,Negatif
,Negatif
bagus,Negatif
buka,Negatif
sempurna,Negatif
sedih produk negara ku koyo ngene,Negatif
dokumen buram,Negatif
aplikasi buruk,Negatif
we,Negatif
ruwet loh loh bahaya ta,Negatif
dockumen ktp buka tolong,Negatif
yuk,Negatif
eror,Negatif
susah banget bikin ktp,Negatif
error,Negatif
qr code,Negatif
bagus,Negatif
min suruh kantor capil kode qr,Negatif
digital,Negatif
imel ambil,Negatif
akte lahir anak,Negatif
xparah,Negatif
kantor,Negatif
bintang apk selesai,Negatif
layak,Negatif
,Negatif
sinyal ngelek pas ambil foto,Negatif
oke,Negatif
aplikasi lemod,Negatif
susah,Negatif
cobah,Negatif
dsuruh scan code code,Negatif
scan qr kirim tugas dukcapil kirim,Negatif
wagu,Negatif
,Negatif
ok,Negatif
wait progsign  next server,Negatif
error,Negatif
sek kudu nang dukcapil ,Negatif
cetak kakak,Negatif
tampil pasport,Negatif
ribet dukcapil,Negatif
susah,Negatif
coba,Negatif
bolak terussss,Negatif
habis ambil poto tunggu qr tidur muncul,Negatif
,Negatif
coba,Negatif
apk enggak jelas,Negatif
instala,Negatif
coba,Negatif
,Negatif
sayang scan barcode,Negatif
dependuk capil,Negatif
barcode,Negatif
tolak,Negatif
no ktp hp foto email scan kode qr kirim tugas mana kirim terima kasih,Negatif
qr code ambil ektp qr code,Negatif
coba,Negatif
susah lemottt,Negatif
ribet poto kopy susah,Negatif
simpel,Negatif
krnapah pas login tidabisa,Negatif
,Negatif
,Negatif
aplikasi resmi kemendagri,Negatif
coba,Negatif
rrrrrrrrrrrrrrdddfq cxugghh,Negatif
resmi kah coba,Negatif
coba,Negatif
scan barcode disdukcapil anek,Negatif
biaa buka,Negatif
  ,Negatif
kakak,Negatif
moga manfaat,Negatif
lenapah enggak bisa buka,Negatif
kode qrnya,Negatif
scan kode,Negatif
error,Negatif
coba kasih bintang,Negatif
connect,Negatif
scan barcode,Negatif
kode qr,Negatif
wesss angel ,Positif
tarik,Positif
baikkkkk,Positif
juara,Positif
idk mantap,Positif
mantal,Positif
oko,Positif
bagus oke,Positif
aplikasi mudah,Positif
,Positif
like full,Positif
sanget bagus,Positif
smayampuaga,Positif
efektif,Positif
ok,Positif
ok good,Positif
game mega,Positif
oll,Positif
great,Positif
sungadi,Positif
bantu buka,Positif
,Positif
aplikasi bagus,Positif
tks dirjen aplikasi ikd bantu masyarakat,Positif
mantaf ktp digital bawa hp,Positif
manttttul,Positif
butuh,Positif
semog aplikasi,Positif
koneksi,Positif
min lupa kode buka aplikasi,Positif
tingkat aman,Positif
maslikin,Positif
aplikasi,Positif
moga bagus,Positif
odar,Positif
solusi kalo lupa pasword,Positif
moga amanah integrasi bocor,Positif
ok barcode dukcapilberes,Positif
bantu,Positif
oker,Positif
maaf aplikasi ktp,Positif
moga manfaat mudah bantu warga masyarakat indonesia,Positif
tolong bantu dukumen buka,Positif
tugas layan ramah terima kasih god bless,Positif
goog,Positif
coba,Positif
siiiiip,Positif
ktp digital lupa bawa ktp,Positif
mudah masyarakat,Positif
dukcapil hati mengaplod biodata salah pinjol cybercrime lai,Positif
jambi brooo,Positif
mudah ikd dukcapil prima indonesia prima,Positif
okay,Positif
mudah ikd urus perintah swasta ikd dukcapil prima indonesi maju,Positif
top banget,Positif
bantu ikd dukcapil prima indonesia maju,Positif
lupa pin aktifin,Positif
suka,Positif
bantu aplikasi,Positif
yess ok,Positif
manfaat ikd dukcapil prima indonesia maju,Positif
too,Positif
bagus,Positif
ktp online mudah,Positif
jozzzz mantab,Positif
oke,Positif
buka dukemen ktp digital,Positif
ijin proses pisahpecah kakak status single alamat,Positif
mantap mudah ikd dukcapil prima indonesia maju,Positif
mudah mengaktivasi,Positif
wow ikd mantap urus tinggal buka smpartphone ku,Positif
terimkasih mudah aplikasi,Positif
aplikasi bantu terimakasih,Positif
bagus,Positif
mudah terima kasih dukcapil minut,Positif
alhamdulillah aplikasi ikd bantu kakak ktp,Positif
very good,Positif
oke rekomendasi,Positif
terimakasih,Positif
bantu,Positif
aplikasi bagus,Positif
terima kasih aplikasi bantu,Positif
aplikasi bagus bantu,Positif
,Positif
mkasih aplikasi bantu,Positif
manfaat,Positif
mntapppp,Positif
atur moga aman,Positif
aplikasi bantu,Positif
muat,Positif
recomended,Positif
mantap,Positif
aplikasi keren,Positif
keren,Positif
ktp digital,Positif
aplikasi keren,Positif
mantafffff,Positif
dukcapil keren,Positif
mantap mudah,Positif
terimakasih aplikasi bantu,Positif
bantu,Positif
solutif mantap,Positif
modern,Positif
bagus aplikasi,Positif
siiip,Positif
aplikasi bantu,Positif
mantap aplikasi tingkat,Positif
terima kasih dukcapil bagus inovasi,Positif
insaallah bantu,Positif
,Positif
bagus pokok mantap aplikasi,Positif
nais,Positif
alhamdulillah mudah,Positif
cbb,Positif
ok banget,Positif
aplikasi buka,Positif
,Positif
,Positif
fefek,Positif
lebihmudahk,Positif
buruh,Positif
uwow,Positif
oc,Positif
sogood,Positif
layan cepat,Positif
aplikasi bantu,Positif
mudah aplikasi sukses,Positif
tolong login kabupaten lombok barat,Positif
,Positif
mepermudahh pwngurusan,Positif
gasssken,Positif
mataab,Positif
aplikasi mudah,Positif
muba ok,Positif
bantu masyarakat sukses,Positif
layan,Positif
program bagus,Positif
hp merk oppo knapa aksesapa konek,Positif
dukung aplikasi,Positif
moga manfaat terimakasih,Positif
luarbiasa,Positif
mantap kembang,Positif
integrasi,Positif
mudah aplikatif,Positif
mantap bantu,Positif
terima kasih layan,Positif
mantap,Positif
mantap peraktispetugasnya ok thnx,Positif
baguus,Positif
baguuuuuuuus moga apknya manfaat,Positif
mantap,Positif
bantu masarakat,Positif
bagus aplikasi,Positif
bantu tanoa ribet,Positif
amazing,Positif
layan dukcapil pamekasan muas,Positif
bagus aplikasi bantu,Positif
bintuni,Positif
dukcapil pamekasan bagus layan,Positif
duikcapil pamekasan,Positif
tingkat,Positif
cobs,Positif
daftar identitas ktp digital,Positif
aplikasi bagus,Positif
lupa pin reset pin,Positif
terbaekla,Positif
ktp indonesia,Positif
bagus banget apk bantu,Positif
mudah bocor data,Positif
mantap keren oke banget,Positif
maman taplak,Positif
mudah urus terimakasih capil kabupaten mukomuko mannnntap,Positif
aplikasi keren manfaat,Positif
bantu pinjol,Positif
mantapppppppppp,Positif
aplikasi,Positif
layan bantu wni,Positif
mudah istimewa,Positif
mantaapppp,Positif
cepat puas,Positif
bagus layan,Positif
go digital,Positif
kode qr tugas dukcapil kirim email kantor disdukcapil kotakabupaten informasi kak terimakasih,Positif
okey,Positif
mantebb,Positif
cepat akses ktp id,Positif
layan,Positif
digitalisasi tanda maju bangsa indonesia,Positif
puas bantu,Positif
,Positif
mudah aplikasi ikd,Positif
kesal koneksi muluu,Positif
daftar,Positif
terima kasih aplikasi bantu,Positif
mntab,Positif
app mudah identitas duduk,Positif
bantu,Positif
aplikasi ikd simalungun bantu mantap,Positif
aplikasi bantu suci lampung,Positif
bantu status duduk,Positif
kerenbbbgn,Positif
oyee,Positif
manteps,Positif
ikd bagus inovasi mudah masyarakat,Positif
ktp,Positif
dukcapil mantaffff,Positif
ikd positif bantu masyrakat,Positif
bagus ikd bantu masyarakat,Positif
mantapsangat,Positif
moga sukses inovasi,Positif
mannttaaapppp,Positif
membantuluar,Positif
bagus sih mudah ribet,Positif
bantu terima kasih dukcapil,Positif
apk mudah,Positif
aplikasi mantap bagus mudah,Positif
aplikasi bagus manfaat,Positif
mantap,Positif
terimakasih khawatir bawa ktp,Positif
alhamdulillah aplikasi ikd manfaat mudah masyarakat,Positif
aplikasi bagus,Positif
alhamdulillah identitas digital mudah masyarakat penuh butuh dokumen masyarakat,Positif
aplikasi bantu,Positif
okbanger,Positif
ikd,Positif
aplikasi bagus manfaat,Positif
mantap identitas genggam,Positif
aplikasi manfaat,Positif
mantaaaappppp,Positif
mantap,Positif
manfaat data lengkap,Positif
dukcapil mantapjaya,Positif
mudah masyarakat hp ecek identitas duduk buka dokumen asli,Positif
mantap mudah urus,Positif
mantaaaaap,Positif
mamtapppp,Positif
manfaat data masyarakat,Positif
digital identitas mudah urus administrasi,Positif
praktis,Positif
apk ringan susah,Positif
jozzzz,Positif
aplikasi mudah masyarakat,Positif
aplikasi mudah layan duduk,Positif
bagus lancar,Positif
moga tingkat layan,Positif
mudah ktp tinggal hilang,Positif
repot bawa ktpel,Positif
bagus aplikasi,Positif
bagus jempol aplikasi,Positif
mudah ,Positif
terimakasih dukcapil inovasi keren,Positif
ktp digital mudah urus administrasi mudah rini anom,Positif
aplikasi bantu,Positif
aplikasi bagus bantu,Positif
inovasi mantap,Positif
mantap ktp digital,Positif
mantap aplikasi,Positif
bagus manfaat,Positif
as gus,Positif
lupa pin buka aplikasi,Positif
no instal,Positif
,Positif
keren kalo,Positif
moga manfaat fungsi,Positif
oc,Positif
warna jayawijaya,Positif
aplikasi bagus kembang,Positif
sippjika lupa bawa ktp buka aplikasi,Positif
coba,Positif
positif tingking,Positif
virifikasi muk muka ku jelek tolong bumn,Positif
moga fungsi,Positif
scan barcode,Positif
identitas duduk digitalisasi mantap,Positif
scan kode scan,Negatif
selamat malam izin ndan perihal scan barcode ndan,Negatif
wilayah cirebon kota scan qr code,Positif
admin bantu buka dokumen duduk pindah device uninstal instal sih cache force stop buka dokumen tolong bantu terima kasih,Negatif
serius online kalo suruh dukcapil sia sia gue bayar pajak tahun ngempanin tolol dukcapil ,Negatif
digital dukcapil scan qr registrasi qrnya otomatis kirim email digital elit qr sulit,Negatif
tolong online suruh kantor lawak banget,Negatif
klik dokumen loading error koneksi internet lancar,Negatif
maaf admin tahap kantor dukcapil verifikasi barcode solusi tahap verifikasi barcode kantor dukcapil ganti verifikasi online vidio interaktif operator danatau kirim barcode email danatau nomer tlfn danatau sifat online mudah efektivitas tahap aju identitas duduk digital prinsip kehatihatian rahasia data pribadi harap moga produk dukcapil data identitas app superapps dukcapil ujud goverment efektif efisien terimakasi,Negatif
pro  good security protection you can not print screen the data when you open the apps con  with budget provided and expense capex on the infrastructure for data recording public should have better facilities and services that  still long way go for my great country,Positif
bom wajib install dukcapil pindah domisili spam aneh aneh nipu enggak tau nama bot tau nama lengkap spam malware whatsapp data rakyat jual kalo ngejual security jelek sesal masuk nomer hp,Negatif
problem ktp kakak tampil,Negatif
digital scan qr dukcapil konoha pajak naikin jabat butuh duit,Negatif
online comprehensive dukcapil kode qrnya kirim email,Negatif
digital ndasmu digital kalo pergi dukcapil digital cuman jargon gimmick doang,Negatif
